ID,JHI_DATE,CONVERSIONVALUE,SUELDOMIN
,2017-08-05,18982.93,97531.56
,2017-08-06,18982.93,97531.56
,2017-08-07,16480.17,97531.56
,2017-08-08,13077.01,97531.56
,2017-08-09,10387.55,97531.56
,2017-08-10,10987.97,97531.56
,2017-08-11,12163.68,97531.56
,2017-08-12,12163.68,97531.56
,2017-08-13,12163.68,97531.56
,2017-08-14,12894.75,97531.56
,2017-08-15,14158.47,97531.56
,2017-08-16,15445.07,97531.56
,2017-08-17,15501.81,97531.56
,2017-08-18,16256.74,97531.56
,2017-08-19,16256.74,97531.56
,2017-08-20,16256.74,97531.56
,2017-08-21,16280.05,97531.56
,2017-08-22,16840.75,97531.56
,2017-08-23,16845.07,97531.56
,2017-08-24,16850.47,97531.56
,2017-08-25,16857.52,97531.56
,2017-08-26,16857.52,97531.56
,2017-08-27,16857.52,97531.56
,2017-08-28,16891.95,97531.56
,2017-08-29,17562.56,97531.56
,2017-08-30,17662.73,97531.56
,2017-08-31,17730.85,97531.56
,2017-09-01,18470.97,97531.56
,2017-09-02,18470.97,97531.56
,2017-09-03,18470.45,97531.56
,2017-09-04,19105.45,97531.56
